fpr,tpr
0.0,0.0
0.0,0.001953125
0.0020964360587002098,0.001953125
0.0020964360587002098,0.00390625
0.006289308176100629,0.00390625
0.006289308176100629,0.009765625
0.012578616352201259,0.009765625
0.012578616352201259,0.017578125
0.016771488469601678,0.017578125
0.016771488469601678,0.01953125
0.018867924528301886,0.021484375
0.018867924528301886,0.02734375
0.020964360587002098,0.02734375
0.020964360587002098,0.033203125
0.023060796645702306,0.033203125
0.023060796645702306,0.03515625
0.027253668763102725,0.03515625
0.027253668763102725,0.037109375
0.029350104821802937,0.037109375
0.029350104821802937,0.046875
0.031446540880503145,0.046875
0.031446540880503145,0.05078125
0.033542976939203356,0.05078125
0.033542976939203356,0.05859375
0.033542976939203356,0.0625
0.03563941299790356,0.0625
0.03563941299790356,0.064453125
0.039832285115303984,0.064453125
0.039832285115303984,0.06640625
0.041928721174004195,0.06640625
0.041928721174004195,0.0703125
0.0440251572327044,0.0703125
0.0440251572327044,0.080078125
0.0440251572327044,0.083984375
0.04821802935010482,0.083984375
0.04821802935010482,0.09765625
0.05450733752620545,0.09765625
0.05450733752620545,0.099609375
0.05660377358490566,0.103515625
0.05660377358490566,0.115234375
0.05870020964360587,0.119140625
0.05870020964360587,0.125
0.05870020964360587,0.12890625
0.05870020964360587,0.130859375
0.06079664570230608,0.130859375
0.06079664570230608,0.1328125
0.06289308176100629,0.1328125
0.0649895178197065,0.13671875
0.0649895178197065,0.142578125
0.06708595387840671,0.142578125
0.06708595387840671,0.14453125
0.07127882599580712,0.14453125
0.07127882599580712,0.1484375
0.07547169811320754,0.1484375
0.07547169811320754,0.15234375
0.07756813417190776,0.16015625
0.07756813417190776,0.162109375
0.07966457023060797,0.162109375
0.08176100628930817,0.166015625
0.08176100628930817,0.16796875
0.08176100628930817,0.173828125
0.08176100628930817,0.181640625
0.08176100628930817,0.185546875
0.08176100628930817,0.1953125
0.08385744234800839,0.1953125
0.08385744234800839,0.19921875
0.0859538784067086,0.19921875
0.0859538784067086,0.205078125
0.09014675052410902,0.2109375
0.09014675052410902,0.21484375
0.09224318658280922,0.220703125
0.09224318658280922,0.22265625
0.10062893081761007,0.22265625
0.10062893081761007,0.224609375
0.10272536687631027,0.224609375
0.10272536687631027,0.2265625
0.10482180293501048,0.2265625
0.10482180293501048,0.23046875
0.1090146750524109,0.23046875
0.1090146750524109,0.2421875
0.1111111111111111,0.2421875
0.1111111111111111,0.244140625
0.11320754716981132,0.24609375
0.11320754716981132,0.25
0.11320754716981132,0.259765625
0.11320754716981132,0.263671875
0.11530398322851153,0.263671875
0.11530398322851153,0.26953125
0.12368972746331237,0.26953125
0.12578616352201258,0.2734375
0.12578616352201258,0.27734375
0.1278825995807128,0.27734375
0.1278825995807128,0.28125
0.129979035639413,0.28125
0.129979035639413,0.283203125
0.1320754716981132,0.283203125
0.1320754716981132,0.2890625
0.13626834381551362,0.2890625
0.13626834381551362,0.29296875
0.14255765199161424,0.30078125
0.14255765199161424,0.3046875
0.14675052410901468,0.3046875
0.14675052410901468,0.30859375
0.14675052410901468,0.314453125
0.1488469601677149,0.314453125
0.1488469601677149,0.3203125
0.1509433962264151,0.3203125
0.1509433962264151,0.322265625
0.1530398322851153,0.322265625
0.1530398322851153,0.326171875
0.15513626834381553,0.326171875
0.15723270440251572,0.330078125
0.15723270440251572,0.33203125
0.16142557651991615,0.33203125
0.16142557651991615,0.333984375
0.16352201257861634,0.333984375
0.16352201257861634,0.3359375
0.16561844863731656,0.3359375
0.16561844863731656,0.33984375
0.16981132075471697,0.33984375
0.16981132075471697,0.341796875
0.1719077568134172,0.341796875
0.1719077568134172,0.34375
0.1719077568134172,0.34765625
0.1719077568134172,0.3515625
0.1740041928721174,0.3515625
0.1740041928721174,0.353515625
0.17819706498951782,0.353515625
0.17819706498951782,0.35546875
0.18029350104821804,0.35546875
0.18029350104821804,0.359375
0.18238993710691823,0.361328125
0.18238993710691823,0.365234375
0.19077568134171907,0.3671875
0.19077568134171907,0.37109375
0.1928721174004193,0.37109375
0.1928721174004193,0.373046875
0.1970649895178197,0.373046875
0.1970649895178197,0.375
0.19916142557651992,0.375
0.19916142557651992,0.376953125
0.20335429769392033,0.37890625
0.20754716981132076,0.37890625
0.20964360587002095,0.380859375
0.2138364779874214,0.380859375
0.21593291404612158,0.384765625
0.2180293501048218,0.384765625
0.2180293501048218,0.388671875
0.22012578616352202,0.388671875
0.22012578616352202,0.3984375
0.2222222222222222,0.3984375
0.2222222222222222,0.40234375
0.22431865828092243,0.40234375
0.22431865828092243,0.404296875
0.22641509433962265,0.404296875
0.22641509433962265,0.40625
0.23060796645702306,0.40625
0.23060796645702306,0.41015625
0.23270440251572327,0.41015625
0.23270440251572327,0.4296875
0.2348008385744235,0.4296875
0.2348008385744235,0.431640625
0.23689727463312368,0.431640625
0.23689727463312368,0.4375
0.23689727463312368,0.451171875
0.24109014675052412,0.451171875
0.24109014675052412,0.453125
0.2431865828092243,0.453125
0.2431865828092243,0.455078125
0.24528301886792453,0.455078125
0.24528301886792453,0.458984375
0.24737945492662475,0.458984375
0.24737945492662475,0.4609375
0.24947589098532494,0.4609375
0.24947589098532494,0.462890625
0.25366876310272535,0.462890625
0.25366876310272535,0.466796875
0.2578616352201258,0.466796875
0.2578616352201258,0.470703125
0.259958071278826,0.470703125
0.259958071278826,0.4765625
0.259958071278826,0.48046875
0.2641509433962264,0.484375
0.2641509433962264,0.486328125
0.26834381551362685,0.486328125
0.26834381551362685,0.48828125
0.27044025157232704,0.48828125
0.27044025157232704,0.49609375
0.27253668763102723,0.49609375
0.27253668763102723,0.498046875
0.27253668763102723,0.501953125
0.27253668763102723,0.50390625
0.2746331236897275,0.50390625
0.2746331236897275,0.505859375
0.2809224318658281,0.505859375
0.2809224318658281,0.5078125
0.2830188679245283,0.5078125
0.2830188679245283,0.51171875
0.2851153039832285,0.513671875
0.28721174004192873,0.513671875
0.28721174004192873,0.517578125
0.2893081761006289,0.517578125
0.2893081761006289,0.525390625
0.29350104821802936,0.525390625
0.29350104821802936,0.52734375
0.29350104821802936,0.53125
0.29350104821802936,0.5390625
0.29559748427672955,0.54296875
0.2976939203354298,0.54296875
0.2976939203354298,0.544921875
0.2976939203354298,0.548828125
0.3018867924528302,0.548828125
0.3039832285115304,0.55078125
0.3060796645702306,0.55078125
0.3060796645702306,0.552734375
0.3081761006289308,0.5546875
0.3081761006289308,0.55859375
0.31027253668763105,0.55859375
0.31027253668763105,0.5625
0.31236897274633124,0.5625
0.31236897274633124,0.564453125
0.31446540880503143,0.564453125
0.31446540880503143,0.56640625
0.3165618448637317,0.56640625
0.3165618448637317,0.580078125
0.32075471698113206,0.580078125
0.32075471698113206,0.583984375
0.3228511530398323,0.5859375
0.3228511530398323,0.591796875
0.3249475890985325,0.591796875
0.3249475890985325,0.59375
0.3270440251572327,0.59375
0.3270440251572327,0.6015625
0.32914046121593293,0.6015625
0.32914046121593293,0.60546875
0.32914046121593293,0.609375
0.3312368972746331,0.609375
0.3312368972746331,0.61328125
0.33542976939203356,0.61328125
0.33542976939203356,0.6171875
0.33542976939203356,0.62109375
0.33752620545073375,0.62109375
0.33752620545073375,0.62890625
0.33962264150943394,0.62890625
0.33962264150943394,0.630859375
0.3417190775681342,0.630859375
0.3417190775681342,0.6328125
0.3480083857442348,0.63671875
0.350104821802935,0.63671875
0.3522012578616352,0.638671875
0.3522012578616352,0.64453125
0.35639412997903563,0.646484375
0.35639412997903563,0.6484375
0.36058700209643607,0.65234375
0.36058700209643607,0.65625
0.36477987421383645,0.658203125
0.36477987421383645,0.666015625
0.3668763102725367,0.666015625
0.3689727463312369,0.66796875
0.3689727463312369,0.671875
0.3710691823899371,0.671875
0.3710691823899371,0.67578125
0.3731656184486373,0.67578125
0.3752620545073375,0.677734375
0.3752620545073375,0.6796875
0.37735849056603776,0.6796875
0.37735849056603776,0.681640625
0.37945492662473795,0.681640625
0.37945492662473795,0.689453125
0.3836477987421384,0.689453125
0.3836477987421384,0.693359375
0.389937106918239,0.693359375
0.3941299790356394,0.693359375
0.3941299790356394,0.6953125
0.39832285115303984,0.6953125
0.39832285115303984,0.697265625
0.40041928721174,0.697265625
0.40041928721174,0.69921875
0.40461215932914046,0.69921875
0.40461215932914046,0.701171875
0.4109014675052411,0.703125
0.4129979035639413,0.703125
0.4129979035639413,0.70703125
0.41509433962264153,0.708984375
0.41509433962264153,0.712890625
0.4171907756813417,0.712890625
0.4171907756813417,0.716796875
0.4276729559748428,0.716796875
0.429769392033543,0.71875
0.429769392033543,0.720703125
0.4360587002096436,0.720703125
0.4360587002096436,0.73046875
0.44025157232704404,0.73046875
0.4444444444444444,0.73046875
0.4444444444444444,0.736328125
0.44654088050314467,0.73828125
0.44654088050314467,0.7421875
0.44863731656184486,0.7421875
0.45073375262054505,0.744140625
0.4528301886792453,0.744140625
0.4528301886792453,0.75390625
0.4549266247379455,0.755859375
0.4570230607966457,0.763671875
0.46331236897274636,0.763671875
0.46331236897274636,0.765625
0.469601677148847,0.765625
0.469601677148847,0.767578125
0.4716981132075472,0.767578125
0.47379454926624737,0.76953125
0.47379454926624737,0.7734375
0.4779874213836478,0.7734375
0.4779874213836478,0.775390625
0.480083857442348,0.775390625
0.4863731656184486,0.775390625
0.49056603773584906,0.775390625
0.4968553459119497,0.775390625
0.4968553459119497,0.783203125
0.5031446540880503,0.783203125
0.5031446540880503,0.78515625
0.5073375262054507,0.78515625
0.5073375262054507,0.7890625
0.5094339622641509,0.7890625
0.5115303983228512,0.791015625
0.5115303983228512,0.794921875
0.5178197064989518,0.794921875
0.5178197064989518,0.796875
0.519916142557652,0.798828125
0.5262054507337526,0.798828125
0.5283018867924528,0.802734375
0.5324947589098532,0.802734375
0.5324947589098532,0.8046875
0.5366876310272537,0.8046875
0.5408805031446541,0.806640625
0.5429769392033543,0.806640625
0.5450733752620545,0.80859375
0.5471698113207547,0.80859375
0.5471698113207547,0.810546875
0.549266247379455,0.810546875
0.549266247379455,0.8125
0.5555555555555556,0.8125
0.5555555555555556,0.814453125
0.5576519916142557,0.814453125
0.5618448637316562,0.814453125
0.5618448637316562,0.818359375
0.570230607966457,0.818359375
0.570230607966457,0.82421875
0.570230607966457,0.828125
0.5786163522012578,0.828125
0.5786163522012578,0.830078125
0.5807127882599581,0.830078125
0.5807127882599581,0.83203125
0.5849056603773585,0.83203125
0.5849056603773585,0.833984375
0.5953878406708596,0.833984375
0.5953878406708596,0.837890625
0.5974842767295597,0.841796875
0.5974842767295597,0.84375
0.6037735849056604,0.84375
0.610062893081761,0.845703125
0.6142557651991615,0.845703125
0.6142557651991615,0.849609375
0.6163522012578616,0.8515625
0.6205450733752621,0.8515625
0.6205450733752621,0.85546875
0.6226415094339622,0.85546875
0.6268343815513627,0.857421875
0.6268343815513627,0.859375
0.6289308176100629,0.859375
0.6331236897274634,0.859375
0.6331236897274634,0.861328125
0.6373165618448637,0.861328125
0.639412997903564,0.86328125
0.6415094339622641,0.86328125
0.6436058700209644,0.865234375
0.6457023060796646,0.865234375
0.6477987421383647,0.869140625
0.6477987421383647,0.873046875
0.6582809224318659,0.873046875
0.6624737945492662,0.873046875
0.6729559748427673,0.873046875
0.6750524109014675,0.875
0.6750524109014675,0.876953125
