feature,importance
customer_city_piraju,0.0
customer_city_pirajuba,0.0
customer_city_pirajui,0.0
customer_city_pirangi,0.0
customer_city_piranguinho,0.0
customer_city_piranhas,0.0
customer_city_pirapora,0.0
customer_city_piquete,0.0
customer_city_mogi mirim,0.0
customer_city_mogi-guacu,0.0
customer_city_mongagua,0.0
customer_city_montalvania,0.0
customer_city_monte aprazivel,0.0
customer_city_mata roma,0.0
customer_city_matao,0.0
customer_city_matelandia,0.0
customer_city_mateus leme,0.0
customer_city_realeza,0.0
customer_city_matinhos,0.0
customer_city_matipo,0.0
customer_city_matozinhos,0.0
customer_city_maua,0.0
customer_city_medeiros,0.0
customer_city_medeiros neto,0.0
customer_city_mesquita,0.0
customer_city_miguel pereira,0.0
customer_city_miguelopolis,0.0
customer_city_matias barbosa,0.0
customer_city_monte carmelo,0.0
customer_city_monte gordo,0.0
customer_city_monte mor,0.0
customer_city_monte siao,0.0
customer_city_monte verde,0.0
customer_city_montenegro,0.0
customer_city_moreno,0.0
customer_city_morpara,0.0
customer_city_morrinhos,0.0
customer_city_mogi das cruzes,0.0
customer_city_morro da fumaca,0.0
customer_city_morungaba,0.0
customer_city_minas novas,0.0
customer_city_mineiros,0.0
customer_city_miracema,0.0
customer_city_miraguai,0.0
customer_city_mirandopolis,0.0
customer_city_missal,0.0
customer_city_missi,0.0
customer_city_mococa,0.0
customer_city_morro agudo,0.0
customer_city_mambore,0.0
customer_city_manaus,0.0
customer_city_mandaguari,0.0
customer_city_manga,0.0
customer_city_mangaratiba,0.0
customer_city_mangueirinha,0.0
customer_city_manhumirim,0.0
customer_city_mansidao,0.0
customer_city_maraba,0.0
customer_city_mimoso do sul,0.0
customer_city_luiziania,0.0
customer_city_luminarias,0.0
customer_city_luziania,0.0
customer_city_luziapolis,0.0
customer_city_luzilandia,0.0
customer_city_macae,0.0
customer_city_macatuba,0.0
customer_city_macedonia,0.0
customer_city_maceio,0.0
customer_city_machado,0.0
customer_city_luis eduardo magalhaes,0.0
customer_city_minacu,0.0
customer_city_maracai,0.0
customer_city_maracanau,0.0
customer_city_maracas,0.0
customer_city_maragogipe,0.0
customer_city_maravilhas,0.0
customer_city_marechal candido rondon,0.0
customer_city_mari,0.0
customer_city_mariental,0.0
customer_city_mairipotaba,0.0
customer_city_marilia,0.0
customer_city_maringa,0.0
customer_city_mario campos,0.0
customer_city_martinho campos,0.0
customer_city_martinopolis,0.0
customer_city_mata de sao joao,0.0
customer_city_mage,0.0
customer_city_maiquinique,0.0
customer_city_mairinque,0.0
customer_city_mairipora,0.0
customer_city_marilac,0.0
customer_city_nova lima,0.0
customer_city_nova monte verde,0.0
customer_city_nova mutum,0.0
customer_city_nova odessa,0.0
customer_city_nova olimpia,0.0
customer_city_nova olinda do maranhao,0.0
customer_city_nova padua,0.0
customer_city_nova ponte,0.0
customer_city_nova russas,0.0
customer_city_monte carlo,0.0
customer_city_nova trento,0.0
customer_city_nova venecia,0.0
customer_city_novo gama,0.0
customer_city_agua preta,0.0
customer_city_aguas da prata,0.0
customer_city_aguas lindas de goias,0.0
customer_city_aguia branca,0.0
customer_city_ajuricaba,0.0
customer_city_alagoinhas,0.0
customer_city_nova serrana,0.0
customer_city_palestina,0.0
customer_city_palhoca,0.0
customer_city_palmas,0.0
customer_city_novo horizonte,0.0
customer_city_novo oriente,0.0
customer_city_novo progresso,0.0
customer_city_nuporanga,0.0
customer_city_oeiras,0.0
customer_city_oleo,0.0
customer_city_nova independencia,0.0
customer_city_olinda,0.0
customer_city_oliveira,0.0
customer_city_oliveira dos brejinhos,0.0
customer_city_orizona,0.0
customer_city_orlandia,0.0
customer_city_ortigueira,0.0
customer_city_osasco,0.0
customer_city_osorio,0.0
customer_city_osvaldo cruz,0.0
customer_city_nova iguacu,0.0
customer_city_olimpia,0.0
customer_city_nova friburgo,0.0
customer_city_nova granada,0.0
customer_city_mossoro,0.0
customer_city_mostardas,0.0
customer_city_mozarlandia,0.0
customer_city_mucambo,0.0
customer_city_muqui,0.0
customer_city_muriae,0.0
customer_city_mutum,0.0
customer_city_alcinopolis,0.0
customer_city_muzambinho,0.0
customer_city_nantes,0.0
customer_city_nanuque,0.0
customer_city_natal,0.0
customer_city_natividade,0.0
customer_city_navegantes,0.0
customer_city_navirai,0.0
customer_city_nazare paulista,0.0
